State,State Name,City,Expected Provider Count,actual_count,diff,pct
TX,Texas,Sugar Land,18,15,3,83.3
TX,Texas,Katy,18,18,0,100.0
TX,Texas,Pasadena,17,15,2,88.2
TX,Texas,Frisco,16,15,1,93.8
TX,Texas,San Angelo,16,15,1,93.8
TX,Texas,Denton,15,14,1,93.3
TX,Texas,Irving,15,14,1,93.3
TX,Texas,Beaumont,14,14,0,100.0
TX,Texas,Abilene,14,14,0,100.0
TX,Texas,Humble,14,14,0,100.0
TX,Texas,McAllen,13,13,0,100.0
TX,Texas,Midland,13,13,0,100.0
TX,Texas,Round Rock,13,13,0,100.0
TX,Texas,Odessa,12,12,0,100.0
TX,Texas,Cypress,12,12,0,100.0
TX,Texas,New Braunfels,12,11,1,91.7
TX,Texas,Pearland,12,12,0,100.0
TX,Texas,Baytown,11,10,1,90.9
TX,Texas,Tomball,11,11,0,100.0
TX,Texas,Brownsville,11,11,0,100.0
TX,Texas,Laredo,11,11,0,100.0
TX,Texas,Waco,10,10,0,100.0
TX,Texas,Amarillo,10,10,0,100.0
TX,Texas,Deer Park,10,10,0,100.0
TX,Texas,Richardson,10,10,0,100.0
TX,Texas,Tyler,10,10,0,100.0
TX,Texas,Conroe,10,9,1,90.0
TX,Texas,Lewisville,10,10,0,100.0
TX,Texas,Georgetown,9,9,0,100.0
TX,Texas,Mesquite,9,9,0,100.0
TX,Texas,Grand Prairie,9,9,0,100.0
TX,Texas,Granbury,8,7,1,87.5
TX,Texas,Southlake,8,8,0,100.0
TX,Texas,Garland,8,8,0,100.0
TX,Texas,Rockwall,8,7,1,87.5
TX,Texas,Nederland,8,7,1,87.5
TX,Texas,Allen,8,7,1,87.5
TX,Texas,Carrollton,8,8,0,100.0
TX,Texas,Keller,8,8,0,100.0
TX,Texas,Richmond,7,7,0,100.0
TX,Texas,San Marcos,7,6,1,85.7
TX,Texas,Burleson,7,7,0,100.0
TX,Texas,College Station,7,5,2,71.4
TX,Texas,Sherman,7,7,0,100.0
TX,Texas,Weatherford,7,6,1,85.7
TX,Texas,Wichita Falls,7,7,0,100.0
TX,Texas,Bryan,7,7,0,100.0
TX,Texas,Bedford,7,6,1,85.7
TX,Texas,Grapevine,7,7,0,100.0
TX,Texas,The Woodlands,7,6,1,85.7
TX,Texas,Mansfield,7,7,0,100.0
TX,Texas,Killeen,6,6,0,100.0
TX,Texas,Cedar Park,6,6,0,100.0
TX,Texas,DeSoto,6,6,0,100.0
TX,Texas,Flower Mound,6,4,2,66.7
TX,Texas,League City,6,6,0,100.0
TX,Texas,Webster,6,6,0,100.0
TX,Texas,Portland,6,6,0,100.0
TX,Texas,Greenville,6,6,0,100.0
TX,Texas,Temple,5,5,0,100.0
TX,Texas,La Porte,5,5,0,100.0
TX,Texas,Hurst,5,5,0,100.0
TX,Texas,Cedar Hill,5,5,0,100.0
TX,Texas,Bastrop,5,5,0,100.0
TX,Texas,Kingwood,5,4,1,80.0
TX,Texas,North Richland Hills,5,5,0,100.0
TX,Texas,Pflugerville,5,5,0,100.0
TX,Texas,Prosper,5,5,0,100.0
TX,Texas,Mission,5,4,1,80.0
TX,Texas,Longview,5,5,0,100.0
TX,Texas,Corsicana,5,3,2,60.0
TX,Texas,Missouri City,5,5,0,100.0
TX,Texas,Port Lavaca,5,5,0,100.0
TX,Texas,Cleburne,5,5,0,100.0
TX,Texas,Pharr,4,4,0,100.0
TX,Texas,Kyle,4,3,1,75.0
TX,Texas,Castroville,4,4,0,100.0
TX,Texas,Boerne,4,4,0,100.0
TX,Texas,Euless,4,3,1,75.0
TX,Texas,Victoria,4,4,0,100.0
TX,Texas,Wylie,4,4,0,100.0
TX,Texas,Rowlett,4,4,0,100.0
TX,Texas,Friendswood,4,4,0,100.0
TX,Texas,Dickinson,4,3,1,75.0
TX,Texas,Magnolia,4,4,0,100.0
TX,Texas,Paris,4,4,0,100.0
TX,Texas,Nacogdoches,4,4,0,100.0
TX,Texas,Texarkana,4,4,0,100.0
TX,Texas,Weslaco,3,3,0,100.0
TX,Texas,Lakeway,3,3,0,100.0
TX,Texas,Rosenberg,3,3,0,100.0
TX,Texas,Schertz,3,3,0,100.0
TX,Texas,Shenandoah,3,3,0,100.0
TX,Texas,Woodway,3,2,1,66.7
TX,Texas,Azle,3,2,1,66.7
TX,Texas,Porter,3,3,0,100.0
TX,Texas,Cibolo,3,3,0,100.0
TX,Texas,Edinburg,3,3,0,100.0
TX,Texas,Montgomery,3,3,0,100.0
TX,Texas,Seguin,3,3,0,100.0
TX,Texas,Addison,3,3,0,100.0
TX,Texas,Freeport,3,3,0,100.0
TX,Texas,Harlingen,3,3,0,100.0
TX,Texas,Plainview,3,3,0,100.0
TX,Texas,Borger,3,3,0,100.0
TX,Texas,Kerrville,3,3,0,100.0
TX,Texas,Lufkin,3,3,0,100.0
TX,Texas,Fredericksburg,3,3,0,100.0
TX,Texas,Gainesville,3,3,0,100.0
TX,Texas,Glen Rose,3,2,1,66.7
TX,Texas,Decatur,3,3,0,100.0
TX,Texas,Coppell,3,3,0,100.0
TX,Texas,Brownwood,3,3,0,100.0
TX,Texas,Kaufman,3,2,1,66.7
TX,Texas,Lake Jackson,3,3,0,100.0
TX,Texas,Pecos,2,2,0,100.0
TX,Texas,Dripping Springs,2,1,1,50.0
TX,Texas,Alvin,2,2,0,100.0
TX,Texas,Alvarado,2,2,0,100.0
TX,Texas,Duncanville,2,2,0,100.0
TX,Texas,Andrews,2,2,0,100.0
TX,Texas,La Grange,2,2,0,100.0
TX,Texas,Marble Falls,2,2,0,100.0
TX,Texas,Bee Cave,2,2,0,100.0
TX,Texas,Canyon,2,2,0,100.0
TX,Texas,Terrell,2,2,0,100.0
TX,Texas,Hewitt,2,2,0,100.0
TX,Texas,Brenham,2,2,0,100.0
TX,Texas,Willis,2,2,0,100.0
TX,Texas,Blanco,2,1,1,50.0
TX,Texas,Bonham,2,1,1,50.0
TX,Texas,Brady,2,2,0,100.0
TX,Texas,Kilgore,2,2,0,100.0
TX,Texas,Forney,2,2,0,100.0
TX,Texas,Roanoke,2,2,0,100.0
TX,Texas,Alamo Heights,2,2,0,100.0
TX,Texas,Converse,2,2,0,100.0
TX,Texas,Hutto,2,2,0,100.0
TX,Texas,Selma,2,2,0,100.0
TX,Texas,Dumas,2,2,0,100.0
TX,Texas,Haslet,2,2,0,100.0
TX,Texas,Heath,2,2,0,100.0
TX,Texas,Melissa,2,2,0,100.0
TX,Texas,Midlothian,2,2,0,100.0
TX,Texas,Stafford,2,2,0,100.0
TX,Texas,Cleveland,2,2,0,100.0
TX,Texas,Copperas Cove,2,2,0,100.0
TX,Texas,Texas City,2,2,0,100.0
TX,Texas,Lancaster,2,2,0,100.0
TX,Texas,Palestine,2,2,0,100.0
TX,Texas,Big Spring,2,2,0,100.0
TX,Texas,Elsa,2,2,0,100.0
TX,Texas,Ennis,2,2,0,100.0
TX,Texas,Quitman,2,2,0,100.0
TX,Texas,Pleasanton,2,2,0,100.0
TX,Texas,Aubrey,2,2,0,100.0
TX,Texas,Bay City,2,2,0,100.0
TX,Texas,Galveston,2,2,0,100.0
TX,Texas,Tahoka,2,2,0,100.0
TX,Texas,Port Arthur,2,2,0,100.0
TX,Texas,Pilot Point,2,2,0,100.0
TX,Texas,Sweetwater,2,2,0,100.0
TX,Texas,JBSA-Lackland,1,1,0,100.0
TX,Texas,Carrizo Springs,1,1,0,100.0
TX,Texas,Dilley,1,1,0,100.0
TX,Texas,Kermit,1,1,0,100.0
TX,Texas,Monahans,1,1,0,100.0
TX,Texas,Waxahachie,1,1,0,100.0
TX,Texas,La Marque,1,1,0,100.0
TX,Texas,Olmos Park,1,1,0,100.0
TX,Texas,Bandera,1,1,0,100.0
TX,Texas,Bridgeport,1,1,0,100.0
TX,Texas,Denver City,1,1,0,100.0
TX,Texas,Bells,1,1,0,100.0
TX,Texas,Gail,1,1,0,100.0
TX,Texas,Brownfield,1,1,0,100.0
TX,Texas,Kirbyville,1,1,0,100.0
TX,Texas,Kingsville,1,1,0,100.0
TX,Texas,Helotes,1,1,0,100.0
TX,Texas,Castle Hills,1,1,0,100.0
TX,Texas,Crossroads,1,1,0,100.0
TX,Texas,Crowley,1,1,0,100.0
TX,Texas,Friscot,1,1,0,100.0
TX,Texas,Lantana,1,1,0,100.0
TX,Texas,Little Elm,1,1,0,100.0
TX,Texas,Red Oak,1,1,0,100.0
TX,Texas,Saginaw,1,1,0,100.0
TX,Texas,Seabrook,1,1,0,100.0
TX,Texas,Cross Roads,1,1,0,100.0
TX,Texas,Balch Springs,1,1,0,100.0
TX,Texas,Buda,1,1,0,100.0
TX,Texas,Universal City,1,1,0,100.0
TX,Texas,Manor,1,1,0,100.0
TX,Texas,Sachse,1,1,0,100.0
TX,Texas,San Juan,1,1,0,100.0
TX,Texas,Taylor,1,1,0,100.0
TX,Texas,White Settlement,1,1,0,100.0
TX,Texas,Gun Barrel City,1,1,0,100.0
TX,Texas,Somerset,1,1,0,100.0
TX,Texas,Murphy,1,1,0,100.0
TX,Texas,Snyder,1,1,0,100.0
TX,Texas,Coleman,1,1,0,100.0
TX,Texas,Columbus,1,1,0,100.0
TX,Texas,Bartonville,1,1,0,100.0
TX,Texas,Princeton,1,1,0,100.0
TX,Texas,La Vernia,1,1,0,100.0
TX,Texas,Jersey Village,1,1,0,100.0
TX,Texas,Levelland,1,1,0,100.0
TX,Texas,Stephenville,1,1,0,100.0
TX,Texas,Haltom City,1,1,0,100.0
TX,Texas,Giddings,1,1,0,100.0
TX,Texas,Fort Stockton,1,1,0,100.0
TX,Texas,Desoto,1,1,0,100.0
TX,Texas,Electra,1,1,0,100.0
TX,Texas,Elgin,1,1,0,100.0
TX,Texas,Claude,1,1,0,100.0
TX,Texas,Panhandle,1,1,0,100.0
TX,Texas,Jacksonville,1,1,0,100.0
TX,Texas,Wake Village,1,1,0,100.0
TX,Texas,Harker Heights,1,1,0,100.0
TX,Texas,Fritch,1,1,0,100.0
TX,Texas,Farmers Branch,1,1,0,100.0
TX,Texas,Post,1,1,0,100.0
TX,Texas,Graham,1,1,0,100.0
TX,Texas,Shavano Park,1,1,0,100.0
TX,Texas,Atlanta,1,1,0,100.0
TX,Texas,Marshall,1,1,0,100.0
TX,Texas,Mount Pleasant,1,1,0,100.0
TX,Texas,Dalhart,1,1,0,100.0
TX,Texas,Hillsboro,1,1,0,100.0
TX,Texas,Sulphur Springs,1,1,0,100.0
TX,Texas,Commerce,1,1,0,100.0
TX,Texas,Canton,1,1,0,100.0
TX,Texas,Anna,1,1,0,100.0
TX,Texas,Athens,1,1,0,100.0
TX,Texas,Edna,1,1,0,100.0
TX,Texas,Kenedy,1,1,0,100.0
TX,Texas,Orange,1,1,0,100.0
TX,Texas,Lake Worth,1,1,0,100.0
TX,Texas,Littlefield,1,1,0,100.0
TX,Texas,Hallettsville,1,1,0,100.0
TX,Texas,Colleyville,1,1,0,100.0
TX,Texas,Pampa,1,1,0,100.0
TX,Texas,O'Donnell,1,1,0,100.0
TX,Texas,Bellaire,1,1,0,100.0
TX,Texas,Crockett,1,1,0,100.0
TX,Texas,Mt Pleasant,1,1,0,100.0
TX,Texas,Sealy,1,1,0,100.0
TX,Texas,Needville,1,1,0,100.0
TX,Texas,Muenster,1,1,0,100.0
TX,Texas,Leander,1,1,0,100.0
TX,Texas,Alice,1,1,0,100.0
TX,Texas,Beeville,1,1,0,100.0
TX,Texas,Robstown,1,1,0,100.0
TX,Texas,Olton,1,1,0,100.0
TX,Texas,Early,1,1,0,100.0
TX,Texas,Sanger,1,1,0,100.0
TX,Texas,Groesbeck,1,1,0,100.0
TX,Texas,Eagle Lake,1,1,0,100.0
TX,Texas,Liberty,1,1,0,100.0
TX,Texas,Seymour,1,1,0,100.0
TX,Texas,Ozona,1,1,0,100.0
TX,Texas,Ballinger,1,1,0,100.0
TX,Texas,Stamford,1,1,0,100.0
TX,Texas,Seminole,1,1,0,100.0
TX,Texas,New Boston,1,1,0,100.0
TX,Texas,Shallowater,1,1,0,100.0
TX,Texas,Booker,1,1,0,100.0
TX,Texas,Huntsville,1,1,0,100.0
TX,Texas,Uvalde,1,1,0,100.0
TX,Texas,Windcrest,1,1,0,100.0
TX,Texas,Lumberton,1,1,0,100.0
TX,Texas,Spring Branch,1,1,0,100.0
TX,Texas,Vidor,1,1,0,100.0
TX,Texas,Center,1,1,0,100.0
TX,Texas,Etoile,1,1,0,100.0
TX,Texas,Joaquin,1,1,0,100.0
TX,Texas,Columbia,1,1,0,100.0
TX,Texas,Timpson,1,1,0,100.0
TX,Texas,New Caney,1,1,0,100.0
TX,Texas,Bulverde,1,1,0,100.0
TX,Texas,Horizon City,1,1,0,100.0
TX,Texas,Slaton,1,1,0,100.0
TX,Texas,Chandler,1,1,0,100.0
TX,Texas,Frankston,1,1,0,100.0
TX,Texas,Henderson,1,1,0,100.0
TX,Texas,Pittsburg,1,1,0,100.0
TX,Texas,Mineola,1,1,0,100.0
TX,Texas,Angleton,1,1,0,100.0
TX,Texas,Utopia,1,1,0,100.0
TX,Texas,Mckinney,1,1,0,100.0
TX,Texas,Mcallen,1,1,0,100.0
TX,Texas,Bridge City,1,1,0,100.0
UT,Utah,Salt Lake City,95,22,73,23.2
UT,Utah,Provo,35,3,32,8.6
UT,Utah,West Valley City,30,3,27,10.0
UT,Utah,Murray,8,8,0,100.0
UT,Utah,Orem,6,6,0,100.0
UT,Utah,Layton,6,6,0,100.0
UT,Utah,St. George,5,5,0,100.0
UT,Utah,Sandy,5,5,0,100.0
UT,Utah,Logan,5,5,0,100.0
UT,Utah,Ogden,4,3,1,75.0
UT,Utah,Draper,4,3,1,75.0
UT,Utah,South Jordan,3,3,0,100.0
UT,Utah,American Fork,3,2,1,66.7
UT,Utah,West Jordan,3,3,0,100.0
UT,Utah,Bountiful,3,3,0,100.0
UT,Utah,Cedar City,3,3,0,100.0
UT,Utah,South Ogden,3,3,0,100.0
UT,Utah,Heber City,2,2,0,100.0
UT,Utah,Clearfield,2,2,0,100.0
UT,Utah,Lehi,2,1,1,50.0
UT,Utah,North Ogden,2,2,0,100.0
UT,Utah,Riverton,2,2,0,100.0
UT,Utah,Tooele,2,1,1,50.0
UT,Utah,Pleasant Grove,2,2,0,100.0
UT,Utah,West Point,1,1,0,100.0
UT,Utah,Castle Dale,1,1,0,100.0
UT,Utah,Brigham City,1,1,0,100.0
UT,Utah,Lindon,1,1,0,100.0
UT,Utah,Green River,1,1,0,100.0
UT,Utah,Hurricane,1,1,0,100.0
UT,Utah,Hyde Park,1,1,0,100.0
UT,Utah,Park City,1,1,0,100.0
UT,Utah,Roy,1,1,0,100.0
UT,Utah,Saratoga Springs,1,1,0,100.0
UT,Utah,Spanish Fork,1,1,0,100.0
UT,Utah,Springville,1,1,0,100.0
UT,Utah,Saint George,1,1,0,100.0
UT,Utah,Taylorsville,1,1,0,100.0
UT,Utah,Tremonton,1,1,0,100.0
UT,Utah,Kaysville,1,1,0,100.0
UT,Utah,Roosevelt,1,1,0,100.0
UT,Utah,Providence,1,1,0,100.0
UT,Utah,Payson,1,1,0,100.0
UT,Utah,Monticello,1,1,0,100.0
UT,Utah,Smithfield,1,1,0,100.0
UT,Utah,Salem,1,1,0,100.0
UT,Utah,North Salt Lake,1,1,0,100.0
UT,Utah,Vernal,1,1,0,100.0
VA,Virginia,Virginia Beach,95,18,77,18.9
VA,Virginia,Richmond,85,24,61,28.2
VA,Virginia,Norfolk,65,7,58,10.8
VA,Virginia,Arlington,55,12,43,21.8
VA,Virginia,Chesapeake,50,10,40,20.0
VA,Virginia,Alexandria,24,23,1,95.8
VA,Virginia,Fairfax,16,14,2,87.5
VA,Virginia,Fredericksburg,16,13,3,81.2
VA,Virginia,Midlothian,14,12,2,85.7
VA,Virginia,Woodbridge,11,7,4,63.6
VA,Virginia,Lynchburg,11,10,1,90.9
VA,Virginia,Newport News,11,11,0,100.0
VA,Virginia,Falls Church,11,8,3,72.7
VA,Virginia,Leesburg,11,9,2,81.8
VA,Virginia,Roanoke,10,9,1,90.0
VA,Virginia,Manassas,10,9,1,90.0
VA,Virginia,Winchester,9,7,2,77.8
VA,Virginia,Charlottesville,9,8,1,88.9
VA,Virginia,Hampton,9,9,0,100.0
VA,Virginia,Sterling,9,7,2,77.8
VA,Virginia,Martinsville,8,7,1,87.5
VA,Virginia,Harrisonburg,8,7,1,87.5
VA,Virginia,Ashburn,7,7,0,100.0
VA,Virginia,Stafford,7,7,0,100.0
VA,Virginia,Gainesville,7,6,1,85.7
VA,Virginia,Reston,7,7,0,100.0
VA,Virginia,Vienna,7,4,3,57.1
VA,Virginia,Glen Allen,6,6,0,100.0
VA,Virginia,Annandale,6,6,0,100.0
VA,Virginia,Chantilly,6,6,0,100.0
VA,Virginia,Chester,6,6,0,100.0
VA,Virginia,Centreville,6,5,1,83.3
VA,Virginia,Springfield,6,5,1,83.3
VA,Virginia,Warrenton,6,5,1,83.3
VA,Virginia,Front Royal,6,4,2,66.7
VA,Virginia,Lexington,5,2,3,40.0
VA,Virginia,Suffolk,5,4,1,80.0
VA,Virginia,Danville,5,3,2,60.0
VA,Virginia,Mechanicsville,5,5,0,100.0
VA,Virginia,Williamsburg,5,5,0,100.0
VA,Virginia,Blacksburg,5,5,0,100.0
VA,Virginia,Staunton,4,4,0,100.0
VA,Virginia,Bristol,4,3,1,75.0
VA,Virginia,Abingdon,4,3,1,75.0
VA,Virginia,Dumfries,4,2,2,50.0
VA,Virginia,Galax,4,4,0,100.0
VA,Virginia,Wytheville,4,1,3,25.0
VA,Virginia,Salem,3,3,0,100.0
VA,Virginia,Tappahannock,3,2,1,66.7
VA,Virginia,Emporia,3,3,0,100.0
VA,Virginia,Christiansburg,3,3,0,100.0
VA,Virginia,Culpeper,3,3,0,100.0
VA,Virginia,Prince George,3,3,0,100.0
VA,Virginia,Portsmouth,3,3,0,100.0
VA,Virginia,Colonial Heights,3,2,1,66.7
VA,Virginia,McLean,3,2,1,66.7
VA,Virginia,South Hill,3,2,1,66.7
VA,Virginia,South Boston,3,2,1,66.7
VA,Virginia,Herndon,2,2,0,100.0
VA,Virginia,Chesterfield,2,1,1,50.0
VA,Virginia,Vansant,2,2,0,100.0
VA,Virginia,Fishersville,2,2,0,100.0
VA,Virginia,Pennington Gap,2,2,0,100.0
VA,Virginia,Burke,2,2,0,100.0
VA,Virginia,Honaker,2,2,0,100.0
VA,Virginia,St Paul,2,2,0,100.0
VA,Virginia,Farmville,2,1,1,50.0
VA,Virginia,Aylett,2,2,0,100.0
VA,Virginia,Louisa,2,2,0,100.0
VA,Virginia,Bristow,2,2,0,100.0
VA,Virginia,Hillsville,2,2,0,100.0
VA,Virginia,Richlands,2,2,0,100.0
VA,Virginia,Grundy,2,2,0,100.0
VA,Virginia,Gloucester,2,2,0,100.0
VA,Virginia,Clintwood,2,0,2,0.0
VA,Virginia,Forest,2,2,0,100.0
VA,Virginia,Damascus,2,2,0,100.0
VA,Virginia,Woodlawn,2,0,2,0.0
VA,Virginia,Lake Ridge,2,2,0,100.0
VA,Virginia,Daleville,2,2,0,100.0
VA,Virginia,Pulaski,2,1,1,50.0
VA,Virginia,Powhatan,2,1,1,50.0
VA,Virginia,Orange,2,2,0,100.0
VA,Virginia,Tazewell,2,1,1,50.0
VA,Virginia,Palmyra,2,2,0,100.0
VA,Virginia,Floyd,2,1,1,50.0
VA,Virginia,Amelia,1,1,0,100.0
VA,Virginia,Potomac Falls,1,0,1,0.0
VA,Virginia,Glade Spring,1,1,0,100.0
VA,Virginia,Norton,1,1,0,100.0
VA,Virginia,Kilmarnock,1,0,1,0.0
VA,Virginia,Bedford,1,1,0,100.0
VA,Virginia,North Chesterfield,1,1,0,100.0
VA,Virginia,Bastian,1,1,0,100.0
VA,Virginia,Arrington,1,0,1,0.0
VA,Virginia,Hartfield,1,1,0,100.0
VA,Virginia,Heathsville,1,1,0,100.0
VA,Virginia,Lively,1,1,0,100.0
VA,Virginia,Bluefield,1,1,0,100.0
VA,Virginia,Culpepper,1,1,0,100.0
VA,Virginia,Lebanon,1,1,0,100.0
VA,Virginia,Appomattox,1,1,0,100.0
VA,Virginia,Bowling Green,1,1,0,100.0
VA,Virginia,Charlotte Court House,1,1,0,100.0
VA,Virginia,Esmont,1,1,0,100.0
VA,Virginia,Fairfax Station,1,1,0,100.0
VA,Virginia,King George,1,1,0,100.0
VA,Virginia,Mc Lean,1,1,0,100.0
VA,Virginia,Radford,1,1,0,100.0
VA,Virginia,South Riding,1,1,0,100.0
VA,Virginia,Ashland,1,1,0,100.0
VA,Virginia,Buena Vista,1,1,0,100.0
VA,Virginia,Clifton Forge,1,1,0,100.0
VA,Virginia,Pearisburg,1,1,0,100.0
VA,Virginia,Rocky Mount,1,1,0,100.0
VA,Virginia,Gretna,1,0,1,0.0
VA,Virginia,Burkeville,1,1,0,100.0
VA,Virginia,Madison Heights,1,1,0,100.0
VA,Virginia,Ridgeway,1,1,0,100.0
VA,Virginia,Quinton,1,1,0,100.0
VA,Virginia,Chincoteague,1,1,0,100.0
VA,Virginia,Cedar Bluff,1,1,0,100.0
VA,Virginia,Henrico,1,1,0,100.0
VA,Virginia,Bassett,1,1,0,100.0
VA,Virginia,Marshall,1,1,0,100.0
VA,Virginia,New Castle,1,0,1,0.0
VA,Virginia,Dinwiddie,1,1,0,100.0
VA,Virginia,New Church,1,0,1,0.0
VA,Virginia,Chilhowie,1,1,0,100.0
VA,Virginia,Marion,1,1,0,100.0
VA,Virginia,Fancy Gap,1,1,0,100.0
VA,Virginia,Bealeton,1,1,0,100.0
VA,Virginia,Duffield,1,1,0,100.0
VA,Virginia,Weber City,1,1,0,100.0
VA,Virginia,Smithfield,1,1,0,100.0
VA,Virginia,Haysi,1,1,0,100.0
VA,Virginia,Monterey,1,0,1,0.0
VA,Virginia,Hurley,1,1,0,100.0
VA,Virginia,Lorton,1,1,0,100.0
VA,Virginia,Purcellville,1,1,0,100.0
VA,Virginia,Jonesville,1,1,0,100.0
VA,Virginia,Petersburg,1,1,0,100.0
VA,Virginia,Broadlands,1,1,0,100.0
VA,Virginia,Pembroke,1,1,0,100.0
VA,Virginia,Victoria,1,1,0,100.0
VA,Virginia,Ruther Glen,1,1,0,100.0
VA,Virginia,Middlebrook,1,1,0,100.0
VA,Virginia,Haymarket,1,1,0,100.0
VA,Virginia,Onley,1,1,0,100.0
VA,Virginia,Stuart,1,1,0,100.0
VA,Virginia,Spotsylvania,1,1,0,100.0
VA,Virginia,Hopewell,1,0,1,0.0
VA,Virginia,Raphine,1,1,0,100.0
VA,Virginia,Hayes,1,1,0,100.0
VA,Virginia,Mathews,1,1,0,100.0
VA,Virginia,Saltville,1,0,1,0.0
VA,Virginia,Elkton,1,1,0,100.0
VA,Virginia,Afton,1,1,0,100.0
VA,Virginia,Chase City,1,0,1,0.0
VA,Virginia,Clarksville,1,0,1,0.0
VA,Virginia,Carrollton,1,1,0,100.0
VA,Virginia,Woodstock,1,0,1,0.0
VA,Virginia,Kenbridge,1,1,0,100.0
VA,Virginia,Meadowview,1,1,0,100.0
VA,Virginia,St Charles,1,1,0,100.0
VA,Virginia,Stephens City,1,1,0,100.0
VA,Virginia,Appalachia,1,1,0,100.0
VA,Virginia,Aldie,1,1,0,100.0
VA,Virginia,West Point,1,0,1,0.0
VA,Virginia,Yorktown,1,1,0,100.0
VA,Virginia,Cana,1,1,0,100.0
VA,Virginia,Ferrum,1,1,0,100.0
VA,Virginia,Laurel Fork,1,1,0,100.0
VA,Virginia,Independence,1,1,0,100.0
VA,Virginia,Raccoon Ford,1,1,0,100.0
VA,Virginia,Bracey,1,0,1,0.0
VA,Virginia,Warsaw,1,1,0,100.0
VA,Virginia,Luray,1,0,1,0.0
VA,Virginia,Stanley,1,0,1,0.0
VA,Virginia,New Market,1,1,0,100.0
VA,Virginia,Strasburg,1,1,0,100.0
VA,Virginia,Hardy,1,1,0,100.0
VA,Virginia,Amherst,1,1,0,100.0
VA,Virginia,Waverly,1,1,0,100.0
VA,Virginia,Ewing,1,1,0,100.0
VT,Vermont,Burlington,25,0,25,0.0
VT,Vermont,South Burlington,12,2,10,16.7
VT,Vermont,Berline,1,1,0,100.0
VT,Vermont,Waterbury Center,1,1,0,100.0
VT,Vermont,Barre,1,1,0,100.0
VT,Vermont,Morrisville,1,1,0,100.0
VT,Vermont,Stowe,1,1,0,100.0
VT,Vermont,St. Johnsbury,1,1,0,100.0
VT,Vermont,Saint Albans,1,1,0,100.0
VT,Vermont,Rutland,1,1,0,100.0
VT,Vermont,Bennington,1,1,0,100.0
VT,Vermont,Essex Junction,1,0,1,0.0
WA,Washington,Seattle,185,31,154,16.8
WA,Washington,Spokane,55,13,42,23.6
WA,Washington,Tacoma,55,6,49,10.9
WA,Washington,Vancouver,45,23,22,51.1
WA,Washington,Bellevue,40,13,27,32.5
WA,Washington,Everett,11,10,1,90.9
WA,Washington,Bellingham,8,7,1,87.5
WA,Washington,Yakima,8,7,1,87.5
WA,Washington,Kent,7,7,0,100.0
WA,Washington,Olympia,7,4,3,57.1
WA,Washington,Redmond,7,6,1,85.7
WA,Washington,Puyallup,7,7,0,100.0
WA,Washington,Renton,6,4,2,66.7
WA,Washington,Federal Way,6,4,2,66.7
WA,Washington,Spokane Valley,6,6,0,100.0
WA,Washington,Lynnwood,5,4,1,80.0
WA,Washington,Mount Vernon,5,4,1,80.0
WA,Washington,Arlington,4,4,0,100.0
WA,Washington,Lacey,4,4,0,100.0
WA,Washington,Moses Lake,4,4,0,100.0
WA,Washington,Richland,4,4,0,100.0
WA,Washington,Kirkland,4,4,0,100.0
WA,Washington,Issaquah,4,4,0,100.0
WA,Washington,Kennewick,3,3,0,100.0
WA,Washington,Snohomish,3,3,0,100.0
WA,Washington,Sunnyside,3,3,0,100.0
WA,Washington,Burlington,3,3,0,100.0
WA,Washington,Walla Walla,3,3,0,100.0
WA,Washington,Bothell,3,3,0,100.0
WA,Washington,Shoreline,3,3,0,100.0
WA,Washington,Silverdale,3,2,1,66.7
WA,Washington,Gig Harbor,3,3,0,100.0
WA,Washington,Bremerton,3,2,1,66.7
WA,Washington,Toppenish,2,2,0,100.0
WA,Washington,Pullman,2,2,0,100.0
WA,Washington,Wenatchee,2,2,0,100.0
WA,Washington,Mill Creek,2,2,0,100.0
WA,Washington,Ferndale,2,2,0,100.0
WA,Washington,Anacortes,2,2,0,100.0
WA,Washington,Lynden,2,1,1,50.0
WA,Washington,Longview,2,2,0,100.0
WA,Washington,Centralia,2,1,1,50.0
WA,Washington,Edmonds,2,2,0,100.0
WA,Washington,Ellensburg,2,2,0,100.0
WA,Washington,Pasco,2,2,0,100.0
WA,Washington,Burien,2,1,1,50.0
WA,Washington,Oak Harbor,2,1,1,50.0
WA,Washington,Poulsbo,2,2,0,100.0
WA,Washington,Chehalis,2,2,0,100.0
WA,Washington,Colville,2,2,0,100.0
WA,Washington,Chewelah,2,2,0,100.0
WA,Washington,Prosser,2,2,0,100.0
WA,Washington,Marysville,2,1,1,50.0
WA,Washington,Tukwila,2,2,0,100.0
WA,Washington,Morton,1,1,0,100.0
WA,Washington,Clarkston,1,1,0,100.0
WA,Washington,Othello,1,1,0,100.0
WA,Washington,Connell,1,1,0,100.0
WA,Washington,Sultan,1,1,0,100.0
WA,Washington,Ephrata,1,1,0,100.0
WA,Washington,Dayton,1,1,0,100.0
WA,Washington,Omak,1,1,0,100.0
WA,Washington,Maple Valley,1,1,0,100.0
WA,Washington,SeaTac,1,1,0,100.0
WA,Washington,Blaine,1,0,1,0.0
WA,Washington,Friday Harbor,1,1,0,100.0
WA,Washington,Forks,1,1,0,100.0
WA,Washington,Hoquiam,1,1,0,100.0
WA,Washington,Goldendale,1,1,0,100.0
WA,Washington,Port Orchard,1,1,0,100.0
